asin,Component_1,Component_2,bias
B0000006E3,0.4939608048592376,0.9889359583243131,1
B0000006P9,0.44496757375099,0.704596535891953,1
B0000006QO,0.4795300149586928,0.692575168552385,1
B0000007SV,-0.1786683357952454,0.3773318390737751,1
B0000008OF,0.34059611055651856,0.0899535697957848,1
B0000008SX,0.9628944061813488,-0.01452947705016158,1
B000000946,-0.3033886544471542,0.7156341482979571,1
B0000008ZY,-0.18546674155821544,0.8057955956580822,1
B0000009AC,-0.4140784018807821,0.9684351263481497,1
B0000009AN,-1.1682766778399358,-0.6695849711762563,1
B0000009OU,-1.1831852999861707,0.2969791140123327,1
B0000009QN,-1.2557533376835288,-0.7590717793113737,1
B0000009QM,-1.2557533376835288,-0.7590717793113737,1
B0000009QY,-1.3121104342201457,-0.7322269024234851,1
B0000009R2,0.2666592001748921,0.7913906550190235,1
B0000009QO,-1.2557533376835288,-0.7590717793113737,1
B0000009UX,-0.965328875667042,0.5204206851973668,1
B0000009UZ,-1.0796023659890752,0.7805298755908507,1
B0000009UW,-0.9776520605013075,0.5578838543784059,1
B0000009WH,-0.606021387306842,0.48326850186194137,1
B0000009UL,-0.8353406058930852,-0.33992708415325373,1
B0000009V1,-1.2145440001865913,0.7617329476299661,1
B0000009UT,-1.1937297196796823,0.1621904379519131,1
B0000009XZ,0.03862257137884926,0.21812720055765691,1
B0000009YA,-0.08412826418907433,0.5520683952688387,1
B0000009YB,0.058625280936899254,0.23327815214816597,1
B0000009QT,-0.5555440540894871,0.967678701982512,1
B000000A10,0.5161371370715885,0.1280486763627477,1
B000000A42,-1.1682766778399358,-0.6695849711762563,1
B000000A0X,0.5214917762651904,0.132221415588465,1
B000000A0L,0.5214917762651904,0.132221415588465,1
B000000A1K,0.4937008149292382,0.3054297753805827,1
B000000BE3,-0.7021782573524713,-0.1366807102591212,1
B000000BTN,0.9450599966225899,0.021708833144549793,1
B000000CGZ,1.498671552133475,-0.7687157549188637,1
B000000CMP,1.0182456049251776,-0.04359807238643354,1
B000000CYO,0.012626885053725381,0.42904751933257645,1
B000000DAY,-0.2586766484791647,0.5857600656393102,1
B000000DAO,-0.26003733440541454,0.5807688872729251,1
B000000D4B,0.3717468719693386,0.3135557593116049,1
B000000DB4,0.34453960484359025,0.5500566336188659,1
B000000DBM,0.821034184697364,0.08445356615723103,1
B000000D1V,0.3731075578955886,0.31854693767798997,1
B000000D7C,0.34317891891734026,0.545065455252481,1
B000000DAW,-0.26011296223300384,0.5815029202423065,1
B000000DAQ,-0.26003733440541454,0.5807688872729251,1
B000000DH2,-0.4123350319678518,0.8691995484588633,1
B000000DAS,-0.2534390612809287,0.6182237789374587,1
B000000D7E,0.34317891891734026,0.545065455252481,1
B000000EBH,0.2798512959004489,0.8887647464003205,1
B000000EB9,0.38502510185688943,0.3740901123719426,1
B000000ECP,-0.4762244617380572,1.1668741497908997,1
B000000EDW,0.05571372208399985,0.8336827945564874,1
B000000EE2,0.05571372208399985,0.8336827945564874,1
B000000EE4,0.05571372208399985,0.8336827945564874,1
B000000EGO,0.2066954082734216,0.6188488100541208,1
B000000EF8,-0.46359770298371106,1.2187122698102204,1
B000000EGI,0.38502510185688943,0.3740901123719426,1
B000000ECX,-0.4762244617380572,1.1668741497908997,1
B000000EFC,0.3717468719693386,0.3135557593116049,1
B000000EJX,0.5105047015590043,0.12892518505201517,1
B000000EK3,-0.4664505046136601,1.1938889830858115,1
B000000EKW,-0.4762244617380572,1.1668741497908997,1
B000000EN4,0.3016329883576959,0.6833433740953382,1
B000000EMD,0.3812660759223604,0.3606649347256198,1
B000000EK0,0.38502510185688943,0.3740901123719426,1
B000000EMI,0.2705966932541521,0.778227900404588,1
B000000EKM,-0.46672720793539474,1.0496636147065361,1
B000000EO1,0.3812660759223604,0.3606649347256198,1
B000000EVY,-0.40446570481288696,1.0446397113934744,1
B000000EXB,-0.3081282490112616,0.7479788226157932,1
B000000EZ6,0.3850115474168973,0.37329653966574405,1
B000000EG6,0.37459967359928775,0.338379046036014,1
B000000EYL,0.3850115474168973,0.37329653966574405,1
B000000EYS,0.3784132742924112,0.33584164800121064,1
B000000EW1,0.1646998867903315,0.7531797362965045,1
B000000EYE,0.21749301233950766,0.5654760034646039,1
B000000EXO,-0.44139387439127103,1.194016859741237,1
B000000EZ3,0.3812660759223604,0.3606649347256198,1
B000000EYT,0.3812660759223604,0.3606649347256198,1
B000000EUU,-0.8372369057402113,-0.34647942266311227,1
B000000EZ2,0.3875312573261839,0.37995679657990267,1
B000000EYP,0.3812660759223604,0.3606649347256198,1
B000000F1Z,0.38502510185688943,0.3740901123719426,1
B000000EYY,0.3784132742924112,0.33584164800121064,1
B000000EZN,0.3784132742924112,0.33584164800121064,1
B000000EZQ,0.3850115474168973,0.37329653966574405,1
B000000EZ8,0.3850115474168973,0.37329653966574405,1
B000000F22,0.3784132742924112,0.33584164800121064,1
B000000F3F,0.3850115474168973,0.37329653966574405,1
B000000EYV,0.3812660759223604,0.3606649347256198,1
B000000F2U,0.3850115474168973,0.37329653966574405,1
B000000F3S,0.3735421031305746,0.34070524268635793,1
B000000F06,0.3850115474168973,0.37329653966574405,1
B000000EZI,0.3812660759223604,0.3606649347256198,1
B000000F5C,0.3850115474168973,0.37329653966574405,1
B000000END,0.3717468719693386,0.3135557593116049,1
B000000F1S,0.3850115474168973,0.37329653966574405,1
B000000F52,0.3850115474168973,0.37329653966574405,1
B000000F2A,0.3850115474168973,0.37329653966574405,1
B000000F0R,-0.5265813291603937,0.016431022964377116,1
B000000F5M,0.3850115474168973,0.37329653966574405,1
B000000F5A,0.3784132742924112,0.33584164800121064,1
B000000EMO,0.3812660759223604,0.3606649347256198,1
B000000F8V,-0.9458955902425245,-0.39485052059139153,1
B000000F2Q,0.3233060389245155,0.2890223320797253,1
B000000F4I,0.3784132742924112,0.33584164800121064,1
B000000F99,-0.9438866425921417,-0.39354328368572916,1
B000000F8I,-0.9438866425921417,-0.39354328368572916,1
B000000EYM,0.3812660759223604,0.3606649347256198,1
B000000FG5,0.8869160876709479,-0.7773863645850919,1
B000000FWG,1.4392552107329748,-0.7345164896893678,1
B000000FWL,0.7725821081022397,-0.5905676249811356,1
B000000G00,0.4438772799771141,0.2494422037245275,1
B000000FX6,1.5392329984594664,-0.7593315661095987,1
B000000FYX,1.1546273283810315,-0.4209631921191836,1
B000000FX9,1.503379399433081,-0.6899772505176569,1
B000000FXT,1.4392552107329748,-0.7345164896893678,1
B000000FXR,1.4392552107329748,-0.7345164896893678,1
B000000GBG,-0.07784482901326373,-0.2604506677308228,1
B000000HHU,0.9434958614891109,-0.8632856239819177,1
B000000HHI,0.9199458969279752,-0.6188769119848627,1
B000000HJO,0.9434958614891109,-0.8632856239819177,1
B000000HJ5,0.5385552695815631,0.07157447790577817,1
B000000HOB,0.37019136093323723,0.4365073062064563,1
B000000HLL,1.01359490394675,-0.028707789694876605,1
B000000HKV,0.9434958614891109,-0.8632856239819177,1
B000000HF0,0.7828892178486143,0.020694080903741516,1
B000000HQ1,-0.8895514338893639,-0.3988786770014679,1
B000000HPS,-0.8126338288045203,0.46871949160286797,1
B000000HRS,-0.17073034923949282,0.37413011789407835,1
B000000HT2,-0.8926142404989073,-0.4026328255969113,1
B000000HRP,-0.17073034923949282,0.37413011789407835,1
B000000HSU,-0.8926142404989073,-0.4026328255969113,1
B000000HW3,-1.1773226082909731,-0.6795764945193629,1
B000000HZI,-0.890691804636914,-0.3108584888169816,1
B000000I0D,-0.2736234873374045,0.21286853562708097,1
B000000I0G,-0.2736234873374045,0.21286853562708097,1
B000000I32,-0.8955514068065777,-0.40676315912233263,1
B000000I2R,-0.8895514338893639,-0.3988786770014679,1
B000000I0H,-0.2736234873374045,0.21286853562708097,1
B000000I34,-1.3032183120374525,-0.6883818991371411,1
B000000IDJ,-1.531530877866193,-0.008256977405901556,1
B000000IKA,-0.8059388161422426,0.10730553202799277,1
B000000IMY,-1.2125902327761389,-0.51005022958221,1
B000000INL,-1.4605387123186506,-0.17883925356397457,1
B000000IM1,-1.2125902327761389,-0.51005022958221,1
B000000IRN,0.42534389493097563,0.6128490189877399,1
B000000ISE,-0.39019466388568486,0.6182227302485963,1
B000000IIQ,-0.6386142979301371,-0.18262924220987742,1
B000000J1Q,-1.4092129433626506,-0.9190102681440407,1
B000000IS5,0.4403616403776522,0.33549325977572897,1
B000000JKM,0.41105633187996565,0.28455558115124696,1
B000000MAL,1.5994936582127381,-0.9946921284320246,1
B000000M4K,-1.3636549823382849,-0.8682486613812285,1
B000000MAS,1.435900090976752,-0.9721903294307449,1
B000000N8Z,0.5590985540464781,0.17512418920415973,1
B000000NN1,-0.08448438143262227,0.3482222813631317,1
B000000NMZ,-0.1299086417425558,0.1967373574625309,1
B000000OB7,-0.24389763924016689,0.29243202842491883,1
B000000OJR,0.5733973133522968,0.23000610792730997,1
B000000OIH,0.5180461146084682,0.25907470326358195,1
B000000OJB,0.10106830702905907,0.39262076438811444,1
B000000OMB,-0.3450320805053888,0.4954412039948141,1
B000000OOE,-1.4082241841694978,-0.1264399992256189,1
B000000OPK,-0.9368203154065254,-0.3875296647941979,1
B000000OIF,0.10146484412091618,0.39677926210514425,1
B000000ORH,-0.1956404705944207,0.4875232749497208,1
B000000OPC,-0.5142855581450603,1.4177234753011057,1
B000000ORL,-0.5031840429894452,1.2910181042873918,1
B000000OPZ,-0.3121942190310467,0.5977211435199269,1
B000000OQS,-0.43439056256842745,1.0186168168921335,1
B000000ORX,-0.43439056256842745,1.0186168168921335,1
B000000OQL,-1.0214047930755346,0.7312288896703759,1
B000000ORE,-0.29656290463221213,0.4599722932786066,1
B000000OPM,-0.9405244031866992,-0.3895172810996529,1
B000000ORJ,0.44822805026297247,0.7825644693321405,1
B000000OT3,-0.29656290463221213,0.4599722932786066,1
B000000OT5,-0.8814691166626967,-0.41659826013046997,1
B000000OTG,-0.4412082725083804,1.0394485966729112,1
B000000OQW,-1.2427148547406712,0.29325671174739804,1
B000000OSL,-0.3436523134257543,1.173939079187401,1
B000000OQ5,-0.29656290463221213,0.4599722932786066,1
B000000OVC,-0.6828058280842235,-0.0460640121604438,1
B000000OUS,-0.29656290463221213,0.4599722932786066,1
B000000OUJ,0.9105637120508971,-0.8880426482504202,1
B000000ORB,-0.5142855581450603,1.4177234753011057,1
B000000OSU,-0.25212425710452463,0.916143742925298,1
B000000OXD,-0.27475524046662636,0.2173918841341553,1
B000000OU9,-0.9475754630020365,0.44992256364198324,1
B000000OWM,-0.9301186786431359,-0.37823893377302464,1
B000000OME,-0.43439056256842745,1.0186168168921335,1
B000000OXE,-0.6816651110944721,-0.1887728318701447,1
B000000OYT,-0.38129873686430815,0.7743150221496133,1
B000000OYK,-0.1956404705944207,0.4875232749497208,1
B000000OXT,-0.44131065023779886,1.0508251196877256,1
B000000OYM,-0.6435710188473939,-0.17557854796937916,1
B000000P0N,-0.6156389554153702,0.06047880922139402,1
B000000OUU,-0.5237828119477228,1.5349340103854692,1
B000000OWT,-0.41042734447681667,0.4790644228038496,1
B000000P08,-0.38129873686430815,0.7743150221496133,1
B000000OWW,-1.0749363146144326,-0.12736779135614884,1
B000000OYB,-0.6816651110944721,-0.1887728318701447,1
B000000P0W,-1.2069322716010695,-0.7049424862877843,1
B000000OYQ,-0.31835317147580805,0.6019960111431066,1
B000000P0G,-1.0446983123993445,-0.4616955450634611,1
B000000PRS,-0.20049801181096566,0.6667639737884888,1
B000000QGJ,-0.6972337218826282,-0.2016587085205435,1
B000000QN9,0.5418406635377566,0.15498915006813546,1
B000000QP5,1.5994936582127381,-0.9946921284320246,1
B000000QPM,1.4392552107329748,-0.7345164896893678,1
B000000TDH,-1.0210226074906212,-0.40758685370501646,1
B000000UN4,-0.47874856440828956,0.08828160248312111,1
B000000UU3,1.2183714518187967,-0.06549738349308774,1
B000000V0M,-0.3172886542150065,0.3726385041281316,1
B000000V5O,0.196821127116194,0.40807117848417446,1
B000000VC2,0.3566425385988636,0.5019866740248426,1
B000000V5V,-0.208209205092884,0.6008418614979724,1
B000000V4G,0.3364680564191365,0.5334052606339851,1
B000000W2X,0.4819874821919442,0.771430403801169,1
B000000W2Z,0.9373476410346571,-0.860071306162215,1
B000000W54,-0.16231917220434094,0.18314855847529557,1
B000000W78,1.181839172161164,-0.06609987138771407,1
B000000W6X,0.48609985746179035,0.059645958972192215,1
B000000W7W,0.9328205555820036,-0.8507432637237925,1
B000000W8J,1.553589190301683,-0.9213352292933246,1
B000000W80,0.9328205555820036,-0.8507432637237925,1
B000000W7O,0.9328205555820036,-0.8507432637237925,1
B000000W98,0.9434958614891109,-0.8632856239819177,1
B000000W6K,1.181839172161164,-0.06609987138771407,1
B000000WA0,0.9328205555820036,-0.8507432637237925,1
B000000WBB,1.0595244649345792,-0.5693290462259812,1
B000000WAP,0.9894003294001669,-0.9366425231206181,1
B000000WAU,0.1585107484123604,0.6367504529518805,1
B000000WBR,-1.4685351256276746,-0.45432043821349927,1
B000000WCT,-0.5706498714968751,-0.1699642847525606,1
B000000WF5,0.9434958614891109,-0.8632856239819177,1
B000000WFH,0.9328205555820036,-0.8507432637237925,1
B000000WEL,0.1274744533088167,0.73163497926113,1
B000000WGX,1.0072532840237398,0.37599975193579305,1
B000000WFS,1.6101689641198456,-1.0072344886901505,1
B000000WGZ,-1.2243113296924435,-0.7250661576429757,1
B000000WCV,0.5317375596416101,0.09240625768655622,1
B000000WHB,1.0182456049251776,-0.04359807238643354,1
B000000WGN,-0.18955206157185375,0.46817544059771155,1
B000000WHW,-0.9558316218643798,0.4032101501130036,1
B000000WIQ,1.0226620354387652,0.00804923196409539,1
B000000WGP,1.03444993084431,-0.009914426962185698,1
B000000WGF,0.779272530902923,0.12307987969671857,1
B000000WIJ,0.9494907906057385,-0.8740850725580711,1
B000000WHD,0.9754716182892376,-0.8068761074772687,1
B000000WJ5,0.0673712980953899,-0.27261442249862805,1
B000000WJA,-0.8000370603594049,0.15654352828450507,1
B000000WH4,-0.38714739863545883,0.9366302718164019,1
B000000WJ8,0.42911508141842075,0.5856752337094083,1
B000000WZ4,-0.5656379708216246,-0.28275585179327345,1
B000000WZG,-1.0012228296954007,-0.46406282203364946,1
B000000XD1,0.7215656383432472,0.15173250506953906,1
B000000XDR,-0.487972565236197,1.1206545987256582,1
B000000XE6,1.1465532562721348,0.39132532728486,1
B000000XF2,0.43001064855790583,0.5867735217037123,1
B000000XFC,0.5277210099776205,0.8020903714990494,1
B000000XFS,0.4734983103355426,0.6839901591788059,1
B000000XJ9,0.44969651374640035,0.35701071591343564,1
B000000XNJ,0.3148218714202247,0.33760435877138234,1
B000000XT5,0.4887194581547602,0.38464843759179507,1
B000000XUM,0.31203900168151666,1.2437549260698728,1
B000000XU2,0.43633163264495756,0.6882902817357406,1
B000000XNM,0.4805634986203554,0.47367881352728974,1
B000000XYB,0.42911508141842075,0.5856752337094083,1
B000000Y0G,0.45779561057029844,0.3741351225466852,1
B000000XWG,0.4887194581547602,0.38464843759179507,1
B000000Y24,0.4887194581547602,0.38464843759179507,1
B000000Y1H,0.4527570319693686,0.36097345937153963,1
B000000Y2R,0.4604249748877632,0.37602345687964844,1
B000000Y1M,0.4403616403776522,0.33549325977572897,1
B000000Y1B,0.4527570319693686,0.36097345937153963,1
B000000XZK,0.5130878673169496,0.13065673940066436,1
B000000Y2C,0.44899758148368457,0.3517995139319414,1
B000000Y45,0.4527570319693686,0.36097345937153963,1
B000000Y65,0.4887194581547602,0.38464843759179507,1
B000000Y1W,0.4887194581547602,0.38464843759179507,1
B000000Y1E,0.45779561057029844,0.3741351225466852,1
B000000Y5M,0.44540021897858195,0.34865492295087475,1
B000000Y5Y,0.476191387805735,0.43111332326626833,1
B000000Y52,0.4527570319693686,0.36097345937153963,1
B000000YDT,0.4403616403776522,0.33549325977572897,1
B000000YES,0.5044924066963219,0.4006242136971614,1
B000000YCF,0.4887194581547602,0.38464843759179507,1
B000000YAR,0.4887194581547602,0.38464843759179507,1
B000000YAL,0.4403616403776522,0.33549325977572897,1
B000000YCZ,0.4527570319693686,0.36097345937153963,1
B000000Y4S,0.4403616403776522,0.33549325977572897,1
B000000YD3,0.5044924066963219,0.4006242136971614,1
B000000Y84,0.5011148497464769,0.4101286371876056,1
B000000Y6E,0.4803878545432532,0.7954024440541857,1
B000000YFD,0.5366395771941453,0.8377747318324295,1
B000000YFS,0.47089407385266036,0.6762689143961728,1
B000000YFH,0.48856631330462924,0.7895352823134986,1
B000000YGZ,0.40983912094256014,0.42897285253040474,1
B000000YG5,0.4527570319693686,0.36097345937153963,1
B000000YIQ,0.4527570319693686,0.36097345937153963,1
B000000YDR,0.4887194581547602,0.38464843759179507,1
B000000YJM,0.4403616403776522,0.33549325977572897,1
B000000YJ1,0.4403616403776522,0.33549325977572897,1
B000000YKB,0.4887194581547602,0.38464843759179507,1
B000000YFK,0.47902098012303557,0.7442910784705028,1
B000000YNA,0.4403616403776522,0.33549325977572897,1
B000000YO1,0.4887194581547602,0.38464843759179507,1
B000000YPQ,0.7610933074513744,0.31260324248346094,1
B000000YRE,0.47089407385266036,0.6762689143961728,1
B000000YOU,0.46115068488911476,0.6869670448177844,1
B000000YUJ,0.5353838785699827,0.8337472447923805,1
B000000YUG,0.5353838785699827,0.8337472447923805,1
B000000YJK,0.47586347845800964,0.630221867661694,1
B000000YWT,0.4887194581547602,0.38464843759179507,1
B000000YZR,0.44918133776080127,0.8749733075139112,1
B000000Z0R,0.9255824418268459,0.2911997314764843,1
B000000YZU,0.4887194581547602,0.38464843759179507,1
B000000YZL,0.4887194581547602,0.38464843759179507,1
B000000Z1Z,0.47593265245359034,0.6894305775713183,1
B000000Z13,0.4887194581547602,0.38464843759179507,1
B000000Z3B,0.4887194581547602,0.38464843759179507,1
B000000Z3R,0.4887194581547602,0.38464843759179507,1
B000000Z3Y,0.4906234232979767,0.7877366579573813,1
B000000Z35,0.4403616403776522,0.33549325977572897,1
B000000Z3U,0.4647979058270801,0.7362594624326503,1
B000000Z0G,0.4929588902120717,0.4991590131231003,1
B000000ZD9,0.4887194581547602,0.38464843759179507,1
B000000ZCZ,0.6248745761489201,0.4524634273173599,1
B000000ZCY,0.5353838785699827,0.8337472447923805,1
B000000ZDP,0.9817067509252849,0.26906602235500926,1
B000000ZE0,0.4887194581547602,0.38464843759179507,1
B000000ZF1,0.4887194581547602,0.38464843759179507,1
B000000ZEM,0.4887194581547602,0.38464843759179507,1
B000000ZE2,0.4887194581547602,0.38464843759179507,1
B000000ZHD,1.0656921468836869,-0.04786847869814251,1
B000000ZHM,1.0683556173975532,-0.047256868554441576,1
B000000ZGF,0.5868457887657483,0.04102108179375048,1
B000000ZGT,0.81481388971932,0.0007809368018587926,1
B000000ZHQ,0.9908875840415885,-0.019730205946336957,1
B000000ZHO,0.5373882579079079,0.14981307704175267,1
B000000ZGO,0.9047620501615663,-0.024755069553161178,1
B000000ZKD,0.47827738465398845,0.3223920390945295,1
B000000ZEB,0.4887194581547602,0.38464843759179507,1
B000000ZLL,0.8071163263826934,0.10923592866496322,1
B000000ZJF,1.019216672466338,0.006601610655795474,1
B000000ZFH,0.8104889604693476,0.22851263101308955,1
B000000ZID,0.5161371370715885,0.1280486763627477,1
B000000ZGK,0.9830360359104441,-0.021437789697388635,1
B000000ZLT,0.8288857328285082,0.08616114990828273,1
B000000ZMS,1.0762071655286973,-0.045549284803389906,1
B000000ZMF,1.0656921468836869,-0.04786847869814251,1
B000000ZN5,0.9830360359104441,-0.021437789697388635,1
B000000ZN4,0.9836939953336395,-0.02126248070973687,1
B000000ZKJ,0.9099501277788447,-0.023659095945810393,1
B000001031,0.7725821081022397,-0.5905676249811356,1
B000001166,-0.23789306675115401,0.29103058577858953,1
B0000011C1,-0.31768492712445406,0.3738466908098267,1
B0000011CU,0.4622206765439819,0.06834762043154295,1
B0000011GU,-0.08771939384068718,-0.1489670110331831,1
B0000011MD,0.03862257137884926,0.21812720055765691,1
B0000011N5,-0.5175716663625163,1.2499760660896915,1
B0000011P7,-0.27336057924944723,0.2123308438165843,1
B0000011X5,-0.42114185813313904,0.6970995846377154,1
B0000011XM,-0.7742122320255194,0.12366937502821546,1
B0000011WE,-0.37754728623168227,0.5700083249795587,1
B00000127G,0.5041545318079302,0.73392883686579,1
B0000012T3,0.8217369603328804,-0.2658293759998756,1
B00000131M,-0.46672720793539474,1.0496636147065361,1
B0000013GB,1.607563080959184,-1.0126040461878538,1
B0000013GT,0.9408899783284491,-0.8686551814796213,1
